Source,Target,Type,Id,Label,timeset,Weight
607,608,Undirected,6788,,,2
607,45,Undirected,6790,,,2
1091,44,Undirected,6793,,,2
1091,1092,Undirected,6794,,,2
245,235,Undirected,6795,,,2
245,158,Undirected,6799,,,2
245,1061,Undirected,6800,,,2
217,218,Undirected,6802,,,2
217,814,Undirected,6803,,,2
287,286,Undirected,6806,,,2
287,222,Undirected,6807,,,2
287,455,Undirected,6810,,,2
287,456,Undirected,6811,,,2
287,457,Undirected,6812,,,2
310,292,Undirected,6813,,,2
455,456,Undirected,6817,,,2
455,457,Undirected,6818,,,2
693,694,Undirected,6822,,,2
693,695,Undirected,6823,,,2
694,695,Undirected,6828,,,2
819,820,Undirected,6832,,,2
576,577,Undirected,6834,,,2
576,574,Undirected,6835,,,2
576,578,Undirected,6836,,,2
576,579,Undirected,6837,,,2
200,201,Undirected,6841,,,2
200,253,Undirected,6843,,,2
200,59,Undirected,6844,,,2
200,1025,Undirected,6845,,,2
188,189,Undirected,6848,,,2
790,795,Undirected,6850,,,2
790,836,Undirected,6851,,,2
790,943,Undirected,6858,,,2
790,139,Undirected,6859,,,2
790,634,Undirected,6860,,,2
790,944,Undirected,6861,,,2
166,167,Undirected,6863,,,2
81,766,Undirected,6867,,,2
81,767,Undirected,6868,,,2
81,1003,Undirected,6870,,,2
81,527,Undirected,6875,,,2
81,1304,Undirected,6876,,,2
81,1305,Undirected,6877,,,2
987,984,Undirected,6879,,,2
987,985,Undirected,6880,,,2
1101,1102,Undirected,6883,,,2
1101,203,Undirected,6884,,,2
1152,1153,Undirected,6888,,,2
158,1061,Undirected,6895,,,2
1130,223,Undirected,6899,,,2
1130,53,Undirected,6900,,,2
541,669,Undirected,6904,,,2
877,878,Undirected,6916,,,2
877,341,Undirected,6917,,,2
478,479,Undirected,6924,,,2
785,118,Undirected,6927,,,2
785,795,Undirected,6931,,,2
785,197,Undirected,6932,,,2
772,769,Undirected,6933,,,2
772,771,Undirected,6935,,,2
772,773,Undirected,6938,,,2
772,774,Undirected,6939,,,2
772,853,Undirected,6943,,,2
223,53,Undirected,6946,,,2
223,232,Undirected,6947,,,2
223,464,Undirected,6948,,,2
223,1174,Undirected,6951,,,2
266,272,Undirected,6955,,,2
266,976,Undirected,6956,,,2
671,237,Undirected,6959,,,2
671,201,Undirected,6960,,,2
680,681,Undirected,6961,,,2
680,682,Undirected,6962,,,2
237,201,Undirected,6966,,,2
99,100,Undirected,6968,,,2
99,129,Undirected,6971,,,2
99,80,Undirected,6974,,,2
99,366,Undirected,6975,,,2
99,239,Undirected,6977,,,2
527,1304,Undirected,6982,,,2
527,1305,Undirected,6983,,,2
53,232,Undirected,6989,,,2
53,814,Undirected,6993,,,2
272,976,Undirected,7000,,,2
924,925,Undirected,7003,,,2
924,634,Undirected,7004,,,2
1069,1065,Undirected,7005,,,2
1069,1068,Undirected,7011,,,2
1069,1070,Undirected,7012,,,2
1069,59,Undirected,7013,,,2
1069,634,Undirected,7014,,,2
912,118,Undirected,7022,,,2
833,834,Undirected,7024,,,2
833,795,Undirected,7025,,,2
833,835,Undirected,7026,,,2
834,795,Undirected,7029,,,2
834,835,Undirected,7030,,,2
795,197,Undirected,7037,,,2
795,835,Undirected,7041,,,2
795,836,Undirected,7043,,,2
810,139,Undirected,7044,,,2
420,793,Undirected,7047,,,2
423,463,Undirected,7049,,,2
423,447,Undirected,7050,,,2
423,1094,Undirected,7051,,,2
966,45,Undirected,7057,,,2
215,45,Undirected,7060,,,2
70,887,Undirected,7081,,,2
189,130,Undirected,7089,,,2
189,645,Undirected,7090,,,2
553,552,Undirected,7095,,,2
553,554,Undirected,7096,,,2
943,139,Undirected,7102,,,2
943,634,Undirected,7103,,,2
943,944,Undirected,7104,,,2
953,63,Undirected,7107,,,2
253,59,Undirected,7112,,,2
311,292,Undirected,7114,,,2
311,312,Undirected,7115,,,2
577,574,Undirected,7118,,,2
577,578,Undirected,7119,,,2
577,579,Undirected,7120,,,2
290,291,Undirected,7125,,,2
290,292,Undirected,7126,,,2
290,293,Undirected,7127,,,2
290,74,Undirected,7129,,,2
286,222,Undirected,7133,,,2
277,222,Undirected,7138,,,2
277,746,Undirected,7139,,,2
277,747,Undirected,7140,,,2
222,746,Undirected,7150,,,2
222,747,Undirected,7151,,,2
222,131,Undirected,7152,,,2
746,747,Undirected,7158,,,2
1070,1065,Undirected,7159,,,2
1070,1068,Undirected,7165,,,2
1070,59,Undirected,7167,,,2
1070,634,Undirected,7168,,,2
1070,139,Undirected,7169,,,2
197,198,Undirected,7171,,,2
197,334,Undirected,7177,,,2
752,753,Undirected,7187,,,2
752,754,Undirected,7188,,,2
59,139,Undirected,7191,,,2
59,203,Undirected,7192,,,2
59,701,Undirected,7199,,,2
59,192,Undirected,7201,,,2
59,1025,Undirected,7202,,,2
59,1065,Undirected,7203,,,2
59,1068,Undirected,7208,,,2
59,634,Undirected,7211,,,2
984,985,Undirected,7214,,,2
773,769,Undirected,7222,,,2
773,771,Undirected,7224,,,2
773,774,Undirected,7228,,,2
364,213,Undirected,7237,,,2
1304,1305,Undirected,7242,,,2
1015,417,Undirected,7243,,,2
1015,1016,Undirected,7244,,,2
911,640,Undirected,7245,,,2
138,139,Undirected,7250,,,2
138,140,Undirected,7251,,,2
341,878,Undirected,7261,,,2
472,484,Undirected,7272,,,2
985,681,Undirected,7277,,,2
985,775,Undirected,7278,,,2
985,181,Undirected,7279,,,2
1208,45,Undirected,7288,,,2
574,226,Undirected,7292,,,2
574,578,Undirected,7296,,,2
574,579,Undirected,7297,,,2
842,841,Undirected,7299,,,2
235,236,Undirected,7302,,,2
1307,775,Undirected,7308,,,2
681,682,Undirected,7310,,,2
681,775,Undirected,7313,,,2
681,181,Undirected,7314,,,2
766,767,Undirected,7321,,,2
79,80,Undirected,7323,,,2
1270,640,Undirected,7326,,,2
774,769,Undirected,7331,,,2
774,771,Undirected,7333,,,2
139,140,Undirected,7341,,,2
139,203,Undirected,7344,,,2
139,634,Undirected,7353,,,2
139,944,Undirected,7354,,,2
578,579,Undirected,7370,,,2
1020,109,Undirected,7372,,,2
775,181,Undirected,7380,,,2
851,45,Undirected,7384,,,2
45,44,Undirected,7387,,,2
45,46,Undirected,7388,,,2
45,822,Undirected,7398,,,2
497,782,Undirected,7409,,,2
236,779,Undirected,7415,,,2
236,133,Undirected,7417,,,2
493,904,Undirected,7424,,,2
1120,1121,Undirected,7444,,,2
605,140,Undirected,7445,,,2
366,80,Undirected,7450,,,2
130,645,Undirected,7456,,,2
63,209,Undirected,7478,,,2
63,779,Undirected,7479,,,2
456,457,Undirected,7491,,,2
979,980,Undirected,7495,,,2
1221,140,Undirected,7497,,,2
563,203,Undirected,7498,,,2
291,292,Undirected,7506,,,2
291,293,Undirected,7507,,,2
109,164,Undirected,7521,,,2
46,44,Undirected,7546,,,2
292,293,Undirected,7552,,,2
292,312,Undirected,7556,,,2
753,754,Undirected,7566,,,2
424,425,Undirected,7568,,,2
554,552,Undirected,7570,,,2
447,239,Undirected,7598,,,2
447,1094,Undirected,7600,,,2
634,925,Undirected,7613,,,2
634,944,Undirected,7621,,,2
634,1065,Undirected,7622,,,2
634,1068,Undirected,7628,,,2
781,782,Undirected,7636,,,2
303,304,Undirected,7639,,,2
1092,44,Undirected,7681,,,2
417,1016,Undirected,7698,,,2
1102,203,Undirected,7711,,,2
769,771,Undirected,7747,,,2
1065,1068,Undirected,7758,,,2
1053,1073,Undirected,7807,,,2
