Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
4142,4142,,1,1,34,0.053089,0.061413,0,0,0,30,0.000107,0,0,0,0.011721
4143,4143,,4,4,33,0.056065,0.066776,14814,0,0,30,0.000362,0,0,0,0.035897
4144,4144,,2,2,34,0.053568,0.061305,3247.135741,0,0,5,0.000177,0,0,0,0.025089
4145,4145,,2,2,33,0.056557,0.065415,7969.624522,0,0,5,0.000177,0,0,0,0.018754
4146,4146,,2,2,34,0.053704,0.061516,3333.895879,0,0,5,0.000181,0,0,0,0.015968
4147,4147,,5,5,32,0.059565,0.07021,119459.376059,0,0,5,0.000393,0,0.1,1,0.078475
4148,4148,,3,3,33,0.059891,0.071044,21633.018647,0,0,8,0.000251,0,0,0,0.036102
4149,4149,,3,3,34,0.056935,0.067135,7670.207045,0,0,30,0.00025,0,0,0,0.028407
4150,4150,,2,2,33,0.057514,0.069489,0,0,0,30,0.000148,0,1,1,0.036146
4151,4151,,7,7,31,0.063137,0.075708,187783.142984,0,0,5,0.000528,0,0,0,0.097939
4152,4152,,5,5,30,0.067209,0.081472,263354.538222,0,0,5,0.000389,0,0,0,0.071586
4153,4153,,2,2,33,0.05704,0.066339,4939,0,0,30,0.000183,0,0,0,0.029122
4154,4154,,6,6,32,0.060488,0.072822,49914.388889,0,0,30,0.000428,0,0.066667,1,0.106411
4155,4155,,4,4,32,0.060324,0.070894,14814,0,0,30,0.000364,0,0,0,0.036343
4156,4156,,5,5,31,0.064191,0.07781,64633.42951,0,0,30,0.000347,0,0,0,0.084149
4157,4157,,5,5,34,0.054206,0.062726,19750,0,0,30,0.000496,0,0,0,0.037199
4158,4158,,5,5,32,0.060176,0.071118,19288.334188,0,0,30,0.000418,0,0,0,0.059153
4159,4159,,2,2,33,0.057043,0.066441,0,0,0,30,0.00016,0,1,1,0.03877
4160,4160,,4,4,31,0.064094,0.078011,14339.941395,0,0,30,0.000265,0,0.333333,2,0.062434
4161,4161,,2,2,32,0.060171,0.070662,4939,0,0,30,0.00018,0,0,0,0.033104
4162,4162,,6,6,31,0.06402,0.078139,120874.340397,0,0,30,0.000415,0,0.066667,1,0.133103
4163,4163,,4,4,29,0.07186,0.088759,393450.167613,0,0,5,0.000269,0,0,0,0.078991
4164,4164,,7,7,28,0.076838,0.096254,3518477.343582,0,0,5,0.000411,0,0.095238,2,0.132715
4165,4165,,3,3,31,0.06298,0.073846,9877,0,0,5,0.000286,0,0,0,0.02862
4166,4166,,5,5,31,0.063273,0.075586,93758.04329,0,0,30,0.000373,0,0,0,0.074766
4167,4167,,3,3,32,0.059447,0.068564,9877,0,0,30,0.00029,0,0,0,0.029748
4168,4168,,1,1,33,0.056112,0.063218,0,0,0,30,0.000113,0,0,0,0.009917
4169,4169,,1,1,33,0.056112,0.063218,0,0,0,30,0.000113,0,0,0,0.009917
4170,4170,,1,1,34,0.053229,0.059685,0,0,0,5,0.000104,0,0,0,0.011328
4171,4171,,3,3,33,0.056221,0.064491,4939,0,0,5,0.000259,0,0.333333,1,0.037997
4172,4172,,8,8,30,0.067969,0.084303,220665.685216,0,0,30,0.000488,0,0.107143,3,0.179521
4173,4173,,3,3,33,0.05967,0.07087,13062.912601,0,0,30,0.000225,0,0,0,0.039706
4174,4174,,3,3,29,0.071991,0.088345,120073.281973,0,0,5,0.000184,0,0.333333,1,0.074838
4175,4175,,3,3,33,0.056066,0.06372,9877,0,0,5,0.000307,0,0,0,0.01965
4176,4176,,1,1,34,0.05309,0.059166,0,0,0,5,0.000117,0,0,0,0.008335
4177,4177,,1,1,30,0.068244,0.079963,0,0,0,5,0.000093,0,0,0,0.017893
4178,4178,,1,1,30,0.068244,0.079963,0,0,0,5,0.000093,0,0,0,0.017893
4179,4179,,5,5,29,0.073242,0.089035,19749,0,0,5,0.00037,0,0.1,1,0.072182
4180,4180,,4,4,31,0.063196,0.074781,19747,0,0,30,0.000323,0,0.166667,1,0.067686
4181,4181,,6,6,32,0.059522,0.069567,44405,0,0,30,0.000544,0,0,0,0.057827
4182,4182,,3,3,32,0.059444,0.068462,9877,0,0,30,0.00029,0,0,0,0.026796
4183,4183,,1,1,33,0.056109,0.06316,0,0,0,30,0.000113,0,0,0,0.009422
4184,4184,,2,2,35,0.050706,0.056537,4939,0,0,5,0.000216,0,0,0,0.01311
4185,4185,,1,1,36,0.04826,0.053003,0,0,0,5,0.000122,0,0,0,0.00648
4186,4186,,3,3,31,0.063576,0.075849,4939,0,0,30,0.00022,0,0.333333,1,0.059428
4187,4187,,8,8,30,0.067442,0.082519,173769.236392,0,0,30,0.00054,0,0.107143,3,0.151908
4188,4188,,4,4,31,0.063225,0.075203,16366.952381,0,0,30,0.000295,0,0.166667,1,0.075194
4189,4189,,2,2,33,0.056178,0.063872,12,0,0,30,0.000179,0,0,0,0.021536
4190,4190,,1,1,32,0.059886,0.069731,0,0,0,30,0.000093,0,0,0,0.026278
4191,4191,,1,1,32,0.059886,0.069731,0,0,0,30,0.000093,0,0,0,0.026278
4192,4192,,1,1,32,0.059886,0.069731,0,0,0,30,0.000093,0,0,0,0.026278
4193,4193,,7,7,31,0.0637,0.077068,45473.938095,0,0,30,0.000519,0,0.047619,1,0.118688
4194,4194,,3,3,30,0.067757,0.082137,62804.25864,0,0,30,0.000196,0,0.333333,1,0.085922
4195,4195,,4,4,32,0.059449,0.068699,14814,0,0,30,0.000385,0,0,0,0.035938
4196,4196,,5,5,31,0.0632,0.075017,44405,0,0,30,0.000404,0,0.1,1,0.079211
4197,4197,,1,1,32,0.060748,0.073906,0,0,0,29,0.000084,0,0,0,0.033587
4198,4198,,1,1,32,0.060748,0.073906,0,0,0,29,0.000084,0,0,0,0.033587
4199,4199,,9,9,31,0.064677,0.08283,1318905.177234,0,0,29,0.000563,0,0.027778,1,0.156647
4200,4200,,1,1,34,0.053799,0.061002,0,0,0,30,0.000103,0,0,0,0.013756
4201,4201,,3,3,32,0.061563,0.073477,986.652525,0,0,30,0.000202,0,0.666667,2,0.07128
4202,4202,,4,4,32,0.060918,0.075601,33701.432052,0,0,30,0.000281,0,0.166667,1,0.06906
4203,4203,,6,6,31,0.06319,0.074781,24685,0,0,30,0.000545,0,0,0,0.064949
4204,4204,,4,4,33,0.056221,0.064592,9877,0,0,5,0.000348,0,0.166667,1,0.042441
4205,4205,,1,1,30,0.067275,0.07976,0,0,0,30,0.000086,0,0,0,0.029976
4206,4206,,5,5,30,0.068333,0.085445,1326794.566712,0,0,30,0.000304,0,0.1,1,0.09837
4207,4207,,4,4,29,0.072395,0.089741,1410831.74393,0,0,5,0.000244,0,0.166667,1,0.076235
4208,4208,,2,2,32,0.059514,0.068959,14796,0,0,30,0.000171,0,0,0,0.029252
4209,4209,,6,6,32,0.059395,0.069327,24685,0,0,5,0.000562,0,0,0,0.056034
4210,4210,,5,5,33,0.056184,0.064311,19750,0,0,30,0.000499,0,0,0,0.040457
4211,4211,,4,4,31,0.063553,0.076623,26374.582334,0,0,30,0.000271,0,0.166667,1,0.078188
4212,4212,,2,2,32,0.059391,0.068837,3054.480432,0,0,5,0.000167,0,0,0,0.034205
4213,4213,,2,2,30,0.068113,0.082795,106796.560802,0,0,5,0.000141,0,0,0,0.031483
4214,4214,,3,3,32,0.059517,0.069128,19743,0,0,30,0.000254,0,0,0,0.035345
4215,4215,,2,2,31,0.063036,0.07412,76.166667,0,0,5,0.000161,0,0,0,0.03293
4216,4216,,2,2,30,0.067108,0.080036,4819.047619,0,0,5,0.000156,0,0,0,0.027657
4217,4217,,3,3,31,0.064093,0.07791,9400.941395,0,0,30,0.000193,0,0.666667,2,0.057973
4218,4218,,7,7,29,0.072126,0.089392,558809.125691,0,0,30,0.000455,0,0.095238,2,0.144274
4219,4219,,3,3,28,0.077294,0.09596,3387142.605473,0,0,21,0.000187,0,0,0,0.088163
4220,4220,,1,1,32,0.060265,0.070955,0,0,0,30,0.000086,0,0,0,0.024955
4221,4221,,6,6,31,0.064129,0.078439,85221.858283,0,0,30,0.000394,0,0.2,3,0.111532
4222,4222,,3,3,32,0.060276,0.071431,34531,0,0,30,0.00023,0,0.333333,1,0.047449
4223,4223,,1,1,35,0.05142,0.058044,0,0,0,30,0.000115,0,0,0,0.01286
4224,4224,,7,7,33,0.057306,0.067939,29619,0,0,30,0.000647,0,0,0,0.066649
4225,4225,,1,1,32,0.05925,0.067655,0,0,0,5,0.000111,0,0,0,0.009789
4226,4226,,1,1,33,0.056109,0.06316,0,0,0,30,0.000113,0,0,0,0.009422
4227,4227,,2,2,32,0.060908,0.075133,8084.398129,0,0,30,0.000141,0,0,0,0.051077
4228,4228,,1,1,35,0.05142,0.058044,0,0,0,30,0.000115,0,0,0,0.01286
4229,4229,,1,1,35,0.05142,0.058044,0,0,0,30,0.000115,0,0,0,0.01286
4230,4230,,1,1,33,0.056761,0.065078,0,0,0,30,0.000101,0,0,0,0.01591
4231,4231,,1,1,33,0.056761,0.065078,0,0,0,30,0.000101,0,0,0,0.01591
4232,4232,,1,1,33,0.056761,0.065078,0,0,0,30,0.000101,0,0,0,0.01591
4233,4233,,1,1,35,0.05142,0.058044,0,0,0,30,0.000115,0,0,0,0.01286
4234,4234,,1,1,32,0.059886,0.069731,0,0,0,30,0.000093,0,0,0,0.026278
4235,4235,,1,1,32,0.059435,0.068145,0,0,0,30,0.000108,0,0,0,0.017699
4236,4236,,1,1,32,0.059435,0.068145,0,0,0,30,0.000108,0,0,0,0.017699
4237,4237,,1,1,34,0.054484,0.062746,0,0,0,30,0.000106,0,0,0,0.008371
4238,4238,,1,1,34,0.054202,0.062186,0,0,0,30,0.000106,0,0,0,0.014147
4239,4239,,1,1,35,0.051208,0.05735,0,0,0,30,0.000113,0,0,0,0.009183
4240,4240,,1,1,35,0.051208,0.05735,0,0,0,30,0.000113,0,0,0,0.009183
4241,4241,,1,1,33,0.056901,0.065739,0,0,0,30,0.000107,0,0,0,0.01133
4242,4242,,1,1,33,0.056893,0.065055,0,0,0,30,0.000108,0,0,0,0.011759
4243,4243,,2,2,33,0.057623,0.06817,4939,0,0,30,0.000178,0,0,0,0.02612
4244,4244,,1,1,33,0.056901,0.065739,0,0,0,30,0.000107,0,0,0,0.01133
4245,4245,,1,1,34,0.053799,0.061002,0,0,0,30,0.000103,0,0,0,0.013756
4246,4246,,3,3,34,0.053801,0.061272,9877,0,0,30,0.000298,0,0,0,0.023915
4247,4247,,1,1,35,0.051055,0.057037,0,0,0,30,0.000115,0,0,0,0.009231
4248,4248,,1,1,35,0.051055,0.057037,0,0,0,30,0.000115,0,0,0,0.009231
4249,4249,,1,1,33,0.056893,0.065055,0,0,0,30,0.000108,0,0,0,0.011759
4250,4250,,1,1,32,0.058261,0.066874,0,0,0,30,0.000105,0,0,0,0.007977
4251,4251,,1,1,33,0.056756,0.064899,0,0,0,30,0.000107,0,0,0,0.009326
4252,4252,,1,1,33,0.056586,0.064589,0,0,0,30,0.000107,0,0,0,0.009066
4253,4253,,1,1,34,0.053963,0.061258,0,0,0,30,0.000108,0,0,0,0.008869
4254,4254,,1,1,33,0.056113,0.063268,0,0,0,30,0.000112,0,0,0,0.01174
4255,4255,,1,1,34,0.053189,0.059283,0,0,0,30,0.000115,0,0,0,0.008625
4256,4256,,1,1,32,0.059435,0.068145,0,0,0,30,0.000108,0,0,0,0.017699
4257,4257,,1,1,33,0.056113,0.063268,0,0,0,30,0.000112,0,0,0,0.01174
4258,4258,,1,1,33,0.056893,0.065055,0,0,0,30,0.000108,0,0,0,0.011759
4259,4259,,1,1,34,0.054202,0.062186,0,0,0,30,0.000106,0,0,0,0.014147
4260,4260,,1,1,33,0.056901,0.065739,0,0,0,30,0.000107,0,0,0,0.01133
4261,4261,,1,1,32,0.059435,0.068145,0,0,0,30,0.000108,0,0,0,0.017699
4262,4262,,1,1,32,0.059435,0.068145,0,0,0,30,0.000108,0,0,0,0.017699
4263,4263,,1,1,34,0.053189,0.059283,0,0,0,30,0.000115,0,0,0,0.008625
4264,4264,,3,3,33,0.056177,0.063872,9877,0,0,30,0.000297,0,0,0,0.020984
4265,4265,,2,2,31,0.061864,0.072902,4939,0,0,30,0.000175,0,0,0,0.02405
4266,4266,,1,1,33,0.056113,0.063268,0,0,0,30,0.000112,0,0,0,0.01174
4267,4267,,1,1,31,0.063172,0.073772,0,0,0,30,0.000089,0,0,0,0.019773
4268,4268,,1,1,33,0.059446,0.069624,0,0,0,30,0.000087,0,0,0,0.021317
4269,4269,,1,1,32,0.060234,0.070809,0,0,0,30,0.000087,0,0,0,0.015602
4270,4270,,1,1,34,0.054201,0.06223,0,0,0,30,0.000109,0,0,0,0.018793
4271,4271,,1,1,34,0.054201,0.06223,0,0,0,30,0.000109,0,0,0,0.018793
4272,4272,,1,1,34,0.054201,0.06223,0,0,0,30,0.000109,0,0,0,0.018793
4273,4273,,1,1,34,0.054201,0.06223,0,0,0,30,0.000109,0,0,0,0.018793
4274,4274,,1,1,34,0.054201,0.06223,0,0,0,30,0.000109,0,0,0,0.018793
4275,4275,,1,1,34,0.054201,0.06223,0,0,0,30,0.000109,0,0,0,0.018793
4276,4276,,1,1,33,0.055953,0.063054,0,0,0,5,0.000112,0,0,0,0.013104
4277,4277,,1,1,33,0.055953,0.063054,0,0,0,5,0.000112,0,0,0,0.013104
4278,4278,,1,1,33,0.055953,0.063054,0,0,0,5,0.000112,0,0,0,0.013104
4279,4279,,5,5,32,0.059268,0.068455,34546,0,0,5,0.000479,0,0,0,0.037973
4280,4280,,1,1,34,0.05309,0.059166,0,0,0,5,0.000117,0,0,0,0.008335
4281,4281,,1,1,34,0.053229,0.059719,0,0,0,5,0.000111,0,0,0,0.011828
4282,4282,,1,1,34,0.053229,0.059719,0,0,0,5,0.000111,0,0,0,0.011828
4283,4283,,1,1,34,0.053229,0.059719,0,0,0,5,0.000111,0,0,0,0.011828
4284,4284,,3,3,32,0.059469,0.068727,9877,0,0,30,0.000279,0,0,0,0.027958
4285,4285,,2,2,31,0.066107,0.078842,12404.423119,0,0,5,0.000157,0,0,0,0.031555
4286,4286,,1,1,34,0.053229,0.059719,0,0,0,5,0.000104,0,0,0,0.012808
4287,4287,,1,1,34,0.053229,0.059719,0,0,0,5,0.000104,0,0,0,0.012808
4288,4288,,1,1,32,0.05925,0.067655,0,0,0,5,0.000111,0,0,0,0.009789
4289,4289,,1,1,32,0.05925,0.067655,0,0,0,5,0.000111,0,0,0,0.009789
4290,4290,,1,1,32,0.059441,0.068193,0,0,0,30,0.000099,0,0,0,0.016633
4291,4291,,4,4,33,0.055956,0.063459,14814,0,0,5,0.000413,0,0,0,0.029369
4292,4292,,1,1,34,0.052992,0.058902,0,0,0,5,0.000118,0,0,0,0.010975
4293,4293,,1,1,34,0.052992,0.058902,0,0,0,5,0.000118,0,0,0,0.010975
4294,4294,,1,1,34,0.052992,0.058902,0,0,0,5,0.000118,0,0,0,0.010975
4295,4295,,1,1,33,0.056178,0.063771,0,0,0,30,0.000107,0,0,0,0.017049
4296,4296,,1,1,33,0.056178,0.063771,0,0,0,30,0.000107,0,0,0,0.017049
4297,4297,,1,1,33,0.056178,0.063771,0,0,0,30,0.000107,0,0,0,0.017049
4298,4298,,1,1,33,0.056178,0.063771,0,0,0,30,0.000107,0,0,0,0.017049
4299,4299,,3,3,33,0.056122,0.063463,9877,0,0,30,0.000307,0,0,0,0.017803
4300,4300,,1,1,32,0.059777,0.069194,0,0,0,30,0.000093,0,0,0,0.014378
4301,4301,,3,3,30,0.067279,0.08003,9877,0,0,30,0.000265,0,0,0,0.040569
4302,4302,,1,1,31,0.063038,0.072734,0,0,0,30,0.000105,0,0,0,0.011356
4303,4303,,1,1,31,0.063038,0.072734,0,0,0,30,0.000105,0,0,0,0.011356
4304,4304,,1,1,33,0.057421,0.068497,0,0,0,30,0.00009,0,0,0,0.016716
4305,4305,,3,3,33,0.057244,0.065473,4941,0,0,5,0.000258,0,0,0,0.028888
4306,4306,,1,1,33,0.057241,0.065203,0,0,0,5,0.000099,0,0,0,0.013831
4307,4307,,1,1,34,0.054145,0.060628,0,0,0,5,0.000103,0,0,0,0.00983
4308,4308,,1,1,33,0.056066,0.063599,0,0,0,5,0.00011,0,0,0,0.016593
4309,4309,,1,1,33,0.056066,0.063599,0,0,0,5,0.00011,0,0,0,0.016593
4310,4310,,1,1,33,0.056066,0.063599,0,0,0,5,0.00011,0,0,0,0.016593
4311,4311,,1,1,33,0.056066,0.063599,0,0,0,5,0.00011,0,0,0,0.016593
4312,4312,,1,1,33,0.056066,0.063599,0,0,0,5,0.00011,0,0,0,0.016593
4313,4313,,1,1,34,0.053195,0.059475,0,0,0,30,0.000115,0,0,0,0.013514
4314,4314,,1,1,34,0.053195,0.059475,0,0,0,30,0.000115,0,0,0,0.013514
4315,4315,,1,1,34,0.053195,0.059475,0,0,0,30,0.000115,0,0,0,0.013514
4316,4316,,1,1,34,0.053195,0.059475,0,0,0,30,0.000115,0,0,0,0.013514
4317,4317,,7,7,30,0.067884,0.084069,142666.405282,0,0,30,0.000428,0,0.142857,3,0.133026
4318,4318,,1,1,34,0.05314,0.058996,0,0,0,30,0.000117,0,0,0,0.008106
4319,4319,,1,1,34,0.05314,0.058996,0,0,0,30,0.000117,0,0,0,0.008106
4320,4320,,1,1,35,0.054072,0.062135,0,0,0,8,0.0001,0,0,0,0.01163
4321,4321,,1,1,33,0.056131,0.063343,0,0,0,30,0.000109,0,0,0,0.009556
4322,4322,,1,1,33,0.056131,0.063343,0,0,0,30,0.000109,0,0,0,0.009556
4323,4323,,1,1,34,0.056797,0.066098,0,0,0,8,0.000099,0,0,0,0.014633
4324,4324,,1,1,34,0.056797,0.066098,0,0,0,8,0.000099,0,0,0,0.014633
4325,4325,,1,1,34,0.056508,0.06506,0,0,0,8,0.000102,0,0,0,0.010789
4326,4326,,1,1,35,0.053869,0.061861,0,0,0,30,0.000101,0,0,0,0.009908
4327,4327,,5,5,41,0.039962,0.049054,10832.045495,0.052627,0.052627,1,0.000237,0,0.2,2,0.220676
4328,4328,,2,2,42,0.038443,0.046118,2453.811111,0.019195,0.019195,1,0.00012,0,0,0,0.084463
4329,4329,,2,2,43,0.03703,0.043566,5,0.004654,0.004654,1,0.000127,0,0,0,0.035342
4330,4330,,1,1,41,0.039928,0.047285,0,0.02378,0.02378,1,0.000062,0,0,0,0.077906
4331,4331,,3,3,43,0.037029,0.043589,2.5,0.006681,0.006681,1,0.000181,0,0,0,0.045618
4332,4332,,11,11,41,0.03998,0.050648,66833.974439,0.243016,0.243016,1,0.000404,0,0.254545,14,0.799734
4333,4333,,7,7,43,0.037062,0.046015,10402.425248,0.081418,0.081418,1,0.000303,0,0.333333,7,0.392821
4334,4334,,1,1,42,0.038431,0.045427,0,0.02072,0.02072,1,0.000065,0,0,0,0.062529
4335,4335,,6,6,41,0.039967,0.049356,4939,0.155052,0.155052,1,0.000242,0,0.666667,10,0.483348
4336,4336,,9,9,41,0.039985,0.050885,39357.729262,0.247515,0.247515,1,0.000332,0,0.388889,14,0.877737
4337,4337,,2,2,42,0.038441,0.045969,0,0.037413,0.037413,1,0.000106,0,1,1,0.122057
4338,4338,,1,1,43,0.037042,0.04397,0,0.017073,0.017073,1,0.000066,0,0,0,0.069275
4339,4339,,1,1,43,0.03704,0.043882,0,0.011218,0.011218,1,0.00007,0,0,0,0.047992
4340,4340,,6,6,42,0.038465,0.047805,10033.439992,0.083944,0.083944,1,0.000277,0,0.2,3,0.337034
4341,4341,,3,3,40,0.040457,0.048373,395.252642,0.031698,0.031698,1,0.000153,0,0.333333,1,0.131937
4342,4342,,9,9,42,0.038466,0.048072,7217.049269,0.127756,0.127756,1,0.000382,0,0.222222,8,0.499016
4343,4343,,4,4,42,0.038457,0.04712,5242.581246,0.090182,0.090182,1,0.000175,0,0.5,3,0.338794
4344,4344,,6,6,40,0.041581,0.050855,1615.87619,0.144571,0.144571,1,0.000214,0,0.8,12,0.470553
4345,4345,,14,14,41,0.039987,0.051391,78001.012203,0.273521,0.273521,1,0.000537,0,0.21978,20,1
4346,4346,,10,10,41,0.039979,0.05047,60490.111276,0.136954,0.136954,1,0.000454,0,0.133333,6,0.522449
4347,4347,,7,7,41,0.039975,0.049997,100.622234,0.21403,0.21403,1,0.000254,0,0.666667,14,0.690314
4348,4348,,1,1,43,0.037026,0.043225,0,0.003436,0.003436,1,0.000082,0,0,0,0.020367
4349,4349,,1,1,42,0.038438,0.045765,0,0.028765,0.028765,1,0.000064,0,0,0,0.089891
4350,4350,,1,1,46,0.033368,0.038202,0,0.001514,0.001514,1,0.000081,0,0,0,0.01764
4351,4351,,3,3,45,0.03452,0.040707,4939,0.011327,0.011327,1,0.00018,0,0.333333,1,0.093086
4352,4352,,11,11,39,0.04337,0.054872,381538.20866,0.237429,0.237429,1,0.000384,0,0.345455,19,0.800552
4353,4353,,3,3,43,0.037039,0.044173,25.32381,0.017006,0.017006,1,0.000164,0,0,0,0.084458
4354,4354,,2,2,42,0.038428,0.045472,0,0.010877,0.010877,1,0.000112,0,1,1,0.061057
4355,4355,,3,3,43,0.037048,0.044587,1839.87362,0.027879,0.027879,1,0.000152,0,0.333333,1,0.13802
4356,4356,,1,1,43,0.037036,0.043734,0,0.006952,0.006952,1,0.000073,0,0,0,0.040316
4357,4357,,7,7,42,0.03846,0.047585,6784.714369,0.052021,0.052021,1,0.000349,0,0.190476,4,0.252371
4358,4358,,3,3,44,0.035733,0.042343,243.998263,0.020401,0.020401,1,0.000147,0,0.666667,2,0.137707
4359,4359,,10,10,44,0.035753,0.044032,24826.985221,0.062892,0.062892,1,0.000452,0,0.244444,11,0.379587
4360,4360,,2,2,42,0.038443,0.046084,5.533333,0.023608,0.023608,1,0.000117,0,0,0,0.09444
4361,4361,,10,10,42,0.038465,0.048186,8036.618025,0.179721,0.179721,1,0.000401,0,0.288889,13,0.680294
4362,4362,,2,2,37,0.04732,0.057954,439901.106858,0.005955,0.005955,2,0.000127,0,0,0,0.038359
4363,4363,,4,4,38,0.04526,0.055787,435171.87111,0.043732,0.043732,1,0.000192,0,0,0,0.166176
4364,4364,,6,6,43,0.037051,0.045249,9673.939052,0.069417,0.069417,1,0.000254,0,0.4,6,0.35027
4365,4365,,6,6,42,0.038468,0.047914,8346.937551,0.113784,0.113784,1,0.000247,0,0.333333,5,0.452992
4366,4366,,1,1,42,0.038428,0.045294,0,0.009583,0.009583,1,0.000068,0,0,0,0.044459
4367,4367,,6,6,41,0.039963,0.04913,18028.663222,0.071708,0.071708,1,0.000264,0,0.266667,4,0.299852
4368,4368,,7,7,42,0.038468,0.047912,3345.172643,0.098815,0.098815,1,0.000292,0,0.333333,7,0.398747
4369,4369,,3,3,39,0.043324,0.052482,19778.719691,0.041932,0.041932,1,0.000137,0,0.333333,1,0.168509
4370,4370,,3,3,39,0.043324,0.052482,19778.719691,0.041932,0.041932,1,0.000137,0,0.333333,1,0.168509
4371,4371,,6,6,44,0.035748,0.043323,8837.117663,0.040807,0.040807,1,0.000279,0,0.4,6,0.250188
4372,4372,,8,8,43,0.037066,0.046251,22972.15258,0.129762,0.129762,1,0.00032,0,0.321429,9,0.572439
4373,4373,,11,11,42,0.038467,0.048388,30264.428889,0.193731,0.193731,1,0.000435,0,0.272727,15,0.758801
4374,4374,,8,8,40,0.041589,0.051499,12229.583493,0.12126,0.12126,1,0.000315,0,0.392857,11,0.45778
4375,4375,,4,4,41,0.039967,0.049204,2841.88755,0.075617,0.075617,1,0.000172,0,0.333333,2,0.279641
4376,4376,,6,6,40,0.041588,0.051296,4215.781715,0.111374,0.111374,1,0.000237,0,0.6,9,0.413259
4377,4377,,4,4,42,0.038452,0.046796,9829.167465,0.028148,0.028148,1,0.000212,0,0.166667,1,0.138536
4378,4378,,1,1,42,0.037453,0.04313,0,0.00121,0.00121,1,0.00009,0,0,0,0.011261
4379,4379,,1,1,46,0.033369,0.038263,0,0.002256,0.002256,1,0.000076,0,0,0,0.023693
4380,4380,,4,4,45,0.034521,0.040859,4939,0.016879,0.016879,1,0.000215,0,0.5,3,0.133317
4381,4381,,11,11,40,0.041616,0.053263,233250.741991,0.286648,0.286648,1,0.00039,0,0.327273,18,0.943836
4382,4382,,2,2,44,0.035727,0.041734,709.640615,0.004533,0.004533,1,0.000127,0,0,0,0.029634
4383,4383,,6,6,43,0.037058,0.045593,8768.940064,0.071858,0.071858,1,0.000261,0,0.333333,5,0.35235
4384,4384,,11,11,40,0.041592,0.051953,16915.288884,0.222536,0.222536,1,0.00039,0,0.381818,21,0.754125
4385,4385,,4,4,41,0.039963,0.048967,41.604683,0.104682,0.104682,1,0.000152,0,0.666667,4,0.338519
4386,4386,,4,4,41,0.039956,0.048695,7117.969772,0.064713,0.064713,1,0.000198,0,0.333333,2,0.219808
4387,4387,,1,1,42,0.038427,0.045269,0,0.007033,0.007033,1,0.000071,0,0,0,0.033935
4388,4388,,1,1,45,0.034519,0.040471,0,0.008405,0.008405,1,0.000069,0,0,0,0.058808
4389,4389,,1,1,43,0.037041,0.043994,0,0.015217,0.015217,1,0.000069,0,0,0,0.067667
4390,4390,,1,1,43,0.037041,0.043994,0,0.015217,0.015217,1,0.000069,0,0,0,0.067667
4391,4391,,9,9,42,0.038465,0.048135,42329.00063,0.11387,0.11387,1,0.000405,0,0.166667,6,0.482233
4392,4392,,10,10,40,0.041589,0.051784,37990.500363,0.148785,0.148785,1,0.000385,0,0.288889,13,0.560376
4393,4393,,1,1,43,0.037043,0.044173,0,0.026298,0.026298,1,0.000065,0,0,0,0.10497
4394,4394,,1,1,44,0.035731,0.041848,0,0.009481,0.009481,1,0.000072,0,0,0,0.042334
4395,4395,,11,11,42,0.038468,0.048557,22166.649514,0.196789,0.196789,1,0.000444,0,0.272727,15,0.791267
4396,4396,,5,5,43,0.037054,0.045259,4989.602649,0.070944,0.070944,1,0.000244,0,0.2,2,0.297293
4397,4397,,2,2,45,0.034516,0.040366,18.998214,0.006059,0.006059,1,0.000124,0,0,0,0.047804
4398,4398,,6,6,40,0.041602,0.051883,34352.288124,0.180598,0.180598,1,0.00022,0,0.733333,11,0.56785
4399,4399,,3,3,43,0.037045,0.044321,5627.975734,0.027863,0.027863,1,0.000157,0,0,0,0.115198
4400,4400,,2,2,42,0.03845,0.046459,0,0.043693,0.043693,1,0.000101,0,1,1,0.151404
4401,4401,,8,8,40,0.041588,0.051509,8360.167132,0.177948,0.177948,1,0.000299,0,0.464286,13,0.590128
4402,4402,,10,10,41,0.039974,0.050127,9257.23841,0.215249,0.215249,1,0.000391,0,0.288889,13,0.688023
4403,4403,,2,2,44,0.035735,0.042151,0.533333,0.013328,0.013328,1,0.000111,0,0,0,0.073067
4404,4404,,6,6,42,0.03845,0.046802,5047.708236,0.046776,0.046776,1,0.000288,0,0.2,3,0.21681
4405,4405,,2,2,43,0.037043,0.044291,0,0.049906,0.049906,1,0.000098,0,1,1,0.189707
4406,4406,,2,2,42,0.038454,0.046664,0,0.060569,0.060569,1,0.000097,0,1,1,0.21968
4407,4407,,3,3,42,0.03845,0.046533,2478.188889,0.026147,0.026147,1,0.000163,0,0.333333,1,0.12478
4408,4408,,6,6,40,0.041594,0.051496,41.706972,0.166022,0.166022,1,0.000212,0,0.733333,11,0.537993
4409,4409,,2,2,42,0.03845,0.046499,13.202976,0.039707,0.039707,1,0.000113,0,0,0,0.146015
4410,4410,,4,4,41,0.039943,0.048228,7786.380025,0.03462,0.03462,1,0.000192,0,0.333333,2,0.159424
4411,4411,,2,2,43,0.037046,0.044197,0,0.030278,0.030278,1,0.000102,0,1,1,0.125637
4412,4412,,2,2,43,0.037045,0.044338,13.107664,0.028162,0.028162,1,0.00011,0,0,0,0.116046
